-------------------------------------------------------------------------------------
| pred                                                                  | frequency |
| <http://lsq.aksw.org/res/q-e67c3be8-var-attribut>                     | 1         |
| <http://lsq.aksw.org/res/q-e67c5437-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e705cd11-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e70f02e9-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e70f02e9-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e74d9a67-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-e76f96ec-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e76f96ec-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e7c4ab04-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-e7ce8e17-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e7df4489-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-e8b823ba-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e90a1b3b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e90a1b3b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e94e5365-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e94e5365-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e960a52b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e960a52b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e96ebefd-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e98ed87d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e9987122-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e9a9a88a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e9d66acf-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ea202468-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ea202468-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ea4e774e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ea4e774e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ea56d31f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-eacc742a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-eb0fc48c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-eb0fc48c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-eb223b1c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-eb25bf75-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-eb26f423-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-eb26f423-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-eb69fc56-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-eb69fc56-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ebae8a3a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ebae8a3a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ebe3a25e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ecda1b82-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ed0c6bd3-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ed0c6bd3-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ed1862ff-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ed1862ff-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ed1e99df-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ed1e99df-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ed5579dc-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ed960b45-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ed960b45-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ed9f5105-var-relation>                     | 1         |
| <http://lsq.aksw.org/res/q-edcbbb15-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-edd8ac15-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-edf44354-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-edf44354-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-edf712b0-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-ee119e3b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ee5666ea-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-ee575cb8-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-ee7c047c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ee8f2993-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ee8f2993-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-efba3651-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-efbdded7-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-efbdded7-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-efec0e82-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-efec0e82-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f013bd9c-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-f01c6992-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-f04a69ff-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f0892016-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f0fc6af9-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f0fc6af9-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f13f0d82-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-f1863b7d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f18fda04-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f1dcaabf-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-f21212eb-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f21212eb-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f27de7de-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f29a076d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f2b70753-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f3275e6f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f34934ee-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f34934ee-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f38a5ffb-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f38a5ffb-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f3ab06ae-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-f4432483-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f4471a17-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f4471a17-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f49a0175-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f49a0175-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f4c7b4d3-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f4c7b4d3-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f4ce5e90-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f4f1c3a5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f4f1c3a5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f4f6a807-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f51a9c41-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f51a9c41-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f53192ef-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f53192ef-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f5ba9223-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f65ceaee-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f67a7b55-var-XVar1>                        | 1         |
| <http://lsq.aksw.org/res/q-f6afc484-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f7753fe0-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f79e9b9f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f7ad5a63-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f7d20f11-var-XVar0>                        | 1         |
| <http://lsq.aksw.org/res/q-f7d411d3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f85788e6-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f92588b1-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-f9282d2d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f9282d2d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f94baeac-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-f9779d02-var-XVar1>                        | 1         |
| <http://lsq.aksw.org/res/q-f987544f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-f987544f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-f9a356c7-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-f9deafae-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-fa0375c3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fa0be579-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fa0be579-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fa0e2315-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fa0e2315-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fa7e7a15-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fa7e7a15-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fa96d9e5-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-faa6ea85-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-faa6ea85-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-faaa42a2-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fac03202-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fac177c4-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fb064f74-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fb65309b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fb755985-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fba547df-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fbda3afe-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fbda3afe-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fd06b56f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fd06b56f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fd10a3b5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-fd10a3b5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-fd33b62e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fd3c43de-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-fd803d5b-var-pi>                           | 1         |
