--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://lsq.aksw.org/res/q-e6048dcb-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-e6048dcb-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-e6529507-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e6749df8-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e67bba99-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e67dbea6-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e67dbea6-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-e6990e3b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e6d0b168-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e6e0a6d0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e703a237-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e7277a80-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e72a7a0b-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e73c125f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e7d69997-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e7e6c41d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e82b6e78-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e82b6e78-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e83ba1be-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e84165a5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e84d6b89-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e84d6b89-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-e84d6b89-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e8595966-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e85b113e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e8824529-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e8b5214b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e95953d8-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e95953d8-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e96e3f65-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e980a1a0-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e980a1a0-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e98a3c7a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e99e1649-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e9a73146-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e9b916c6-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e9b916c6-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e9b916c6-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-ea2e14d9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ea4c454d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ea560850-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-eaad4925-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-eadd608a-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-eadd608a-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-eb04507f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-eb06da3d-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-eb1317e0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-eb53831a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-eb6b3463-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-eb7de509-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-eb847a26-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ec02e35b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ec02ea88-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ec02ea88-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-ec02ea88-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-ec358105-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ec4e10d4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ec56ad09-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ec6a76a3-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-ec6a76a3-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-ec715566-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ec8dfa4a-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ec8dfa4a-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-ec8dfa4a-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-ecab94aa-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-ecab94aa-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-ecb34640-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ecb34640-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-ecb34640-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-ecb53c29-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ecb53c29-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-ecde59b6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ece25bf5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ed13039f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ed266c0f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ed266c0f-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-ed266c0f-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-ed3541b8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ed54e916-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-ed54e916-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-ed7091eb-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-edf556ce-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-edf5827d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-edfb3b46-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ee29747f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ee466195-var-P>                       | 1         |
| <http://lsq.aksw.org/res/q-eee90b44-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-eeebe782-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ef0f5513-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ef118276-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ef11e5c7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-efe539fa-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-efec80ff-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f033f91b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f040ebb9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f04a436c-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f04a436c-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f05b72c3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f05b75f7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f087bb65-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f09711c9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f0ad4737-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f0d31b02-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f0d907a9-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f0eb8d35-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f0f9d8bc-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-f0f9d8bc-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-f11a7f74-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f148a2d5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f14a26f0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f1a48eae-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f1b979a3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f204a5c0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f21a9960-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f2284c58-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f26074dd-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f274d025-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f2df8526-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f2e715c8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f30cf0ee-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f3674f47-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f3893ae1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f3c9b1a6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f3ce034d-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f4364ef1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f43df9d1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f4887f93-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f4dfaca0-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f4e3ca1a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f4eb4428-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f515fa34-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f54f2cd0-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f5513d6d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f55c7088-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f55f02f1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f574a6d3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f578d55f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f578d55f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f6286da8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f6628eb5-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-f6628eb5-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-f6628eb5-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-f6879c18-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-f69824ed-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-f69824ed-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-f69824ed-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-f6ab8de6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f6d0b080-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f72cf033-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-f794f04a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f79ed3f7-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f79ed3f7-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f80b4893-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f80b4893-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f80be9a6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f84354b6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f891b243-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f891b243-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f8c15007-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f8e7e819-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f91f6b56-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-f91f6b56-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-f982997e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-f9bc44ed-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-f9e9a546-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-fa2a831a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-fa37a31a-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-fa37a31a-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-fa74fe4d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-fa79e7d2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-fa79e7d2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-fa79e7d2-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-fa7f62f1-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-fa7f62f1-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-fa7f62f1-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-fa93a9f1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-faaf727b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-face876c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-faea1892-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-fb390504-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-fb55cd7c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-fb6ef3af-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-fb952bae-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-fbaa8bda-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-fbeb3e03-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-fc2ad813-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-fc5e352c-var-predicate>               | 1         |
